#KEY	PBS_4	PBS_3	PBS_2	PBS_1	CML_4	CML_3	CML_2	CML_1
2310009A05Rik	269	473	335	364	262	382	236	348
2310009B15Rik	28	60	66	26	34	42	21	49
2310010G23Rik	0	0	0	0	0	0	0	0
2310010J17Rik	24	22	8	15	16	19	13	24
2310011J03Rik	909	933	950	1052	887	1276	1016	1106
2310015A10Rik	67	182	58	67	89	64	58	85
2310015D24Rik	0	0	0	0	0	0	0	0
2310016D03Rik	0	0	0	0	0	0	0	0
2310020H05Rik	0	0	0	0	0	0	0	0
2310022A10Rik	339	353	364	222	354	490	390	405
2310022B05Rik	294	213	190	205	277	288	236	297
2310030A07Rik	0	0	0	0	0	0	0	0
2310030G06Rik	0	0	0	0	0	1	0	0
2310033P09Rik	335	396	354	376	330	570	461	464
2310034C09Rik	0	0	0	0	0	0	0	0
2310034G01Rik	5	9	13	21	11	3	13	7
2310034O05Rik	0	5	0	1	0	0	1	0
2310035C23Rik	431	400	218	693	458	758	531	487
2310036O22Rik	866	884	761	833	810	1100	858	956
2310039H08Rik	107	75	125	106	99	135	87	124
2310039L15Rik	0	0	0	0	0	0	0	0
2310040G24Rik	280	303	209	284	228	340	224	296
2310043L19Rik	0	0	0	0	0	0	0	0
2310043O21Rik	0	0	0	0	0	0	0	0
2310045N01Rik	171	217	191	255	306	193	244	198
2310045n01rik-mef2b	0	0	0	0	0	0	0	0
2310047M10Rik	258	378	230	237	257	332	306	305
2310050C09Rik	0	0	0	0	0	0	0	0
2310057J18Rik	0	0	0	0	0	0	0	0
2310057M21Rik	406	387	250	282	258	420	211	365
2310057N15Rik	0	0	0	0	0	0	0	0
2310061I04Rik	175	262	227	152	116	209	160	181
2310061N02Rik	0	0	0	0	0	0	0	0
2310065F04Rik	0	0	0	0	0	0	0	0
2310067B10Rik	567	416	452	654	698	815	427	619
2310068J16Rik	14	16	1	15	11	17	16	15
2310069B03Rik	0	0	0	0	0	0	0	0
2310069G16Rik	0	0	0	0	0	0	0	0
2310075C17Rik	0	0	0	0	0	0	0	0
2310079G19Rik	0	0	0	0	0	0	0	0
2310081J21Rik	0	0	0	0	0	0	0	0
2400006E01Rik	0	0	0	0	4	0	0	0
2410002F23Rik	284	340	308	240	227	585	318	370
2410003L11Rik	28	8	4	6	5	6	0	6
2410004B18Rik	404	571	392	422	439	809	426	528
2410004I01Rik	0	0	0	0	0	0	0	0
2410004P03Rik	0	4	0	0	0	0	0	0
2410006H16Rik	223	321	213	256	237	429	307	305
2410012E07Rik	0	0	0	0	0	0	0	0
2410015M20Rik	654	800	646	625	607	763	657	715
2410016O06Rik	1528	1220	1316	1407	1324	1946	1376	1653
2410017I17Rik	0	0	0	0	0	0	0	0
2410018L13Rik	0	0	0	0	0	0	0	0
2410021H03Rik	12	0	0	11	3	13	2	3
2410089E03Rik	159	145	169	84	252	231	305	184
2410124H12Rik	0	0	0	0	0	0	0	0
2410127L17Rik	82	88	104	90	86	166	95	116
2410131K14Rik	394	420	375	429	362	637	453	499
2410137M14Rik	0	0	0	0	0	0	0	0
2410141K09Rik	0	0	0	0	0	0	0	0
2500002B13Rik	12	11	3	10	13	17	6	15
2500004C02Rik	25	21	41	24	10	77	32	47
2510002D24Rik	190	156	136	132	115	201	154	170
2510003B16Rik	23	13	9	12	10	9	20	11
2510009E07Rik	3128	2455	2381	2596	3695	4621	2464	3380
2510039O18Rik	3898	2825	3403	3394	4022	4682	3165	4258
2610001J05Rik	1631	1745	1863	1583	1525	2317	1603	1938
2610002M06Rik	426	506	406	428	406	594	512	526
2610005L07Rik	78	64	60	61	90	114	83	78
2610008E11Rik	783	1250	642	1029	1432	1469	792	1056
2610015P09Rik	166	263	109	125	216	222	165	160
2610016A17Rik	0	0	0	0	0	0	0	0
2610020C07Rik	14	30	6	7	2	10	21	7
2610020H08Rik	83	63	77	75	67	50	110	70
2610027K06Rik	0	0	1	0	0	0	7	1
2610028E06Rik	0	0	0	0	0	0	0	0
2610028H24Rik	0	0	0	0	0	0	0	0
2610035D17Rik	221	347	228	296	407	172	195	236
2610035F20Rik	0	0	0	0	0	0	0	0
2610037D02Rik	0	0	0	0	0	0	0	4
2610042L04Rik	23	11	3	16	27	8	24	12
2610044O15Rik8	228	178	148	263	123	254	189	188
2610100L16Rik	0	0	0	0	0	0	0	0
2610203C22Rik	372	545	415	306	405	277	295	394
2610206C17Rik	62	68	44	46	55	53	49	52
2610301B20Rik	536	561	495	417	608	772	473	574
2610305D13Rik	0	0	0	2	0	0	1	1
2610306M01Rik	24	79	36	62	78	67	57	47
2610307P16Rik	0	6	0	1	7	7	9	5
2610316D01Rik	0	0	0	0	0	0	0	0
2610318N02Rik	0	4	0	0	0	0	0	0
2610507B11Rik	2309	1354	1690	1732	2581	2653	1938	2234
2610507I01Rik	231	301	186	277	336	489	272	351
2610524H06Rik	53	107	45	43	57	57	52	49
2610528A11Rik	344	404	291	269	264	326	242	339
2610528J11Rik	0	0	0	0	0	0	0	0
2700029M09Rik	983	1343	1076	1133	1085	1408	1032	1166
2700038G22Rik	87	52	51	55	52	93	60	61
2700046A07Rik	0	0	0	0	0	0	0	0
2700046G09Rik	13	20	36	52	32	19	70	29
2700049A03Rik	487	532	388	395	639	830	513	534
2700054A10Rik	0	0	0	0	0	0	0	0
2700060E02Rik	1519	2025	1743	1862	1744	2644	1618	2160
2700062C07Rik	539	689	434	456	375	679	452	561
2700069I18Rik	0	0	0	0	0	0	0	0
2700070H01Rik	0	0	1	0	6	0	3	3
2700081O15Rik	87	70	17	99	86	120	61	64
2700089I24Rik	0	0	0	0	0	0	0	0
2700094K13Rik	191	264	171	185	159	251	169	209
2700097O09Rik	100	177	100	102	89	100	107	127
2700099C18Rik	4	13	0	0	25	5	2	5
2810001G20Rik	25	23	76	14	41	62	42	54
2810002D19Rik	309	335	484	239	287	467	349	397
2810004N23Rik	212	351	213	307	245	449	242	282
2810006K23Rik	557	532	511	574	595	599	494	562
2810013P06Rik	546	987	332	763	556	710	885	524
2810021J22Rik	277	245	271	261	168	322	377	276
2810025M15Rik	1063	1259	1061	832	892	1152	833	1121
2810029C07Rik	38	14	23	0	85	5	18	24
2810032G03Rik	0	0	0	0	0	0	0	0
2810047C21Rik1	23	24	15	24	28	18	19	18
2810049E08Rik	0	0	0	0	0	0	0	0
2810403A07Rik	1089	1063	1097	957	997	2238	1399	1516
2810403D21Rik	16	24	12	24	16	31	22	17
2810404M03Rik	0	0	0	0	0	0	0	0
2810405F15Rik	0	0	0	0	0	0	0	0
2810408A11Rik	0	4	0	0	0	8	0	3
2810408I11Rik	15	0	0	1	4	0	1	5
2810410L24Rik	0	0	0	0	0	1	0	1
2810417H13Rik	8	23	12	22	28	27	6	29
2810428I15Rik	359	360	394	393	315	447	475	454
2810429I04Rik	36	26	24	52	27	42	32	26
2810433D01Rik	0	4	0	0	0	0	0	0
2810442N19Rik	22	40	7	14	20	12	10	15
2810454H06Rik	158	192	74	146	169	130	104	128
2810459M11Rik	0	0	0	0	0	0	0	0
2810468N07Rik	74	45	37	17	25	48	79	39
2810471M01Rik	0	0	0	0	0	0	0	0
2810474O19Rik	2883	3718	2418	2685	2938	3818	2826	2964
2900005J15Rik	147	105	40	121	101	141	106	84
2900008C10Rik	62	39	23	37	32	78	69	48
2900009J06Rik	0	0	0	0	0	1	0	1
2900011O08Rik	0	0	3	0	0	0	10	4
2900026A02Rik	90	94	139	157	131	119	48	182
2900041M22Rik	0	0	0	0	0	0	0	0
2900052N01Rik	8	0	0	0	0	0	3	0
2900055J20Rik	1	4	1	1	0	0	2	0
2900057B20Rik	0	0	0	0	0	0	0	0
2900060B14Rik	15	25	32	42	28	22	26	28
2900076A07Rik	37	77	28	58	37	53	34	44
2900079G21Rik	0	0	0	0	0	1	0	1
2900092C05Rik	0	0	0	0	0	0	0	0
2900092D14Rik	0	0	0	0	0	0	0	0
2900097C17Rik	851	754	916	724	1085	1498	780	1059
3000002C10Rik	62	46	19	51	99	56	50	61
3010001F23Rik	0	0	0	0	0	0	0	0
3010026O09Rik	179	190	103	134	104	91	124	110
3100003L05Rik	0	0	0	0	0	0	0	0
3110001I22Rik	235	272	183	194	196	220	197	181
3110002H16Rik	781	811	861	314	513	723	806	757
3110009E18Rik	66	109	84	98	96	101	94	104
3110009F21Rik	0	0	0	0	0	0	0	0
3110015C05Rik	0	0	0	0	0	0	0	0
3110021A11Rik	0	1	0	0	0	1	0	1
3110021N24Rik	80	55	37	54	56	99	78	64
3110035E14Rik	42	25	49	31	34	62	65	60
3110039I08Rik	0	6	0	0	0	0	0	0
3110039M20Rik	0	0	0	0	0	0	0	0
3110040N11Rik	293	289	250	229	222	282	257	274
3110043O21Rik	793	1115	879	689	905	1339	1002	1103
3110045C21Rik	1	12	1	5	10	4	0	5
3110052M02Rik	518	469	347	557	509	671	564	493
3110056K07Rik	115	184	119	177	124	210	181	150
3110057O12Rik	127	112	135	81	184	183	209	155
3110062M04Rik	113	157	126	86	108	120	91	115
3110070M22Rik	13	0	8	3	13	9	11	6
3110079O15Rik	0	0	0	0	0	0	0	0
3110082I17Rik	119	240	95	167	101	157	124	143
3110082J24Rik	0	0	0	0	0	0	0	0
3110099E03Rik	0	0	0	0	0	0	0	0
3200001D21Rik	25	38	14	24	34	30	39	26
3300002I08Rik	21	32	29	26	39	61	54	43
3300002P13Rik	0	0	0	0	0	0	0	0
3300005D01Rik	6	2	0	7	0	0	1	3
3425401B19Rik	19	0	0	0	0	1	0	1
3632451O06Rik	0	0	0	0	0	0	0	0
3632454L22Rik	0	0	0	24	0	0	22	0
3830403N18Rik	229	149	283	124	163	207	318	227
3830406C13Rik	384	394	410	497	351	521	478	450
3830408C21Rik	20	0	5	12	15	8	22	9
3830417A13Rik	0	0	0	0	0	0	0	0
3830432H09Rik	17	4	17	0	0	13	0	14
3930402G23Rik	1	0	8	10	1	1	2	2
4430402I18Rik	61	10	7	41	26	20	28	19
4631405J19Rik	3	0	0	0	0	0	0	0
4632404H12Rik	58	46	53	19	75	40	36	38
4632415L05Rik	300	317	336	392	481	449	433	374
4632427E13Rik	1219	1080	966	1095	944	1251	1119	947
4632428C04Rik	15	10	9	62	73	5	74	27
4632428N05Rik	78175	66300	70584	71990	75886	89813	73134	81822
4732416N19Rik	2	1	2	3	0	3	4	3
4732456N10Rik	0	0	0	0	0	0	0	0
4732471J01Rik	149	118	152	101	127	163	123	163
4732490B19Rik	0	0	0	0	0	0	0	0
4732491K20Rik	40	44	44	28	46	60	62	57
4831407H17Rik	0	0	1	0	1	5	3	3
4831440E17Rik	58	32	33	19	5	36	1	35
4833411C07Rik	80	169	107	112	169	180	170	129
4833412C05Rik	0	0	0	0	0	0	0	0
4833415N18Rik	0	0	0	0	0	0	0	0
4833417C18Rik	33	41	20	20	36	52	41	29
4833418N02Rik	26	59	15	18	10	20	38	14
4833419F23Rik	49	11	0	13	2	4	30	1
4833420G17Rik	945	974	740	907	1004	1529	938	1038
4833422C13Rik	7	2	11	1	4	5	22	6
4833422M21Rik	0	0	0	0	0	0	0	0
4833423E24Rik	0	0	0	0	0	0	0	0
4833427F10Rik	0	0	0	0	0	0	0	1
4833427G06Rik	0	0	0	0	0	0	0	0
4833428L15Rik	0	0	0	0	0	0	0	0
4833439L19Rik	3986	3948	3365	3237	3832	4619	3509	4135
4921501E09Rik	0	0	0	0	0	0	0	0
4921504A21Rik	0	0	0	0	0	0	0	0
4921504E06Rik	0	0	0	0	0	0	0	0
4921506M07Rik	0	0	0	0	0	0	0	0
4921507L20Rik	15	2	9	1	4	2	5	2
4921507P07Rik	4	8	0	49	1	7	0	6
4921508D12Rik	0	0	0	0	0	0	0	0
4921509C19Rik	0	0	0	0	0	0	1	0
4921509O07Rik	0	0	0	0	0	0	0	0
4921511C10Rik	36	15	18	47	35	31	29	21
4921511C20Rik	0	0	0	0	0	0	0	0
4921511H03Rik	0	0	0	0	0	0	0	0
4921511I17Rik	1	0	0	0	10	0	12	1
4921511M17Rik	0	0	0	0	0	0	0	0
4921513I03Rik	0	0	0	0	0	0	0	0
4921515E04Rik	0	0	0	0	0	0	0	0
4921517D22Rik	0	1	2	0	0	0	0	0
4921518K17Rik	0	0	0	0	0	0	0	0
4921524J17Rik	327	338	245	304	212	413	248	305
4921524L21Rik	0	0	0	0	0	0	0	0
4921525O09Rik	0	0	0	0	0	0	0	0
4921529L05Rik	0	0	0	0	0	0	0	0
4921530L21Rik	0	0	0	0	0	0	0	0
4921531C22Rik	222	324	162	311	208	329	255	223
4921531P14Rik	0	0	0	0	0	0	0	0
4921533I20Rik	0	0	0	0	0	0	0	0
4921534H16Rik	0	0	0	0	0	0	0	0
4921536K21Rik	5	3	6	5	5	13	9	7
4921539E11Rik	0	0	0	0	0	0	0	0
4922502D21Rik	0	0	0	0	0	0	0	0
4922502H24Rik	0	0	1	0	0	0	0	1
4922502N22Rik	0	0	0	0	0	0	0	0
4930401C15Rik	0	0	0	0	0	0	0	0
4930401O10Rik	0	0	0	0	0	0	0	0
4930401O12Rik	0	0	0	0	0	0	0	0
4930402F06Rik	0	0	0	0	0	0	0	0
4930402F11Rik	0	0	0	0	0	0	0	0
4930402H24Rik	292	164	275	212	302	352	315	335
4930402K13Rik	0	0	0	0	0	0	0	0
4930404A05Rik	0	0	0	0	0	0	0	0
4930404H11Rik	0	0	0	0	0	0	0	0
4930404I05Rik	3	0	0	0	4	3	14	3
4930404N11Rik	157	100	150	176	158	225	110	187
4930405A10Rik	0	0	0	0	0	3	1	3
4930405A21Rik	1	6	5	4	9	8	3	5
4930405D11Rik	0	0	0	0	0	0	0	0
4930405J17Rik	0	0	0	0	0	0	0	0
4930405L22Rik	0	0	0	0	0	0	0	0
4930405O22Rik	17	1	13	5	4	16	19	7
4930406D18Rik	0	0	0	0	0	0	0	0
4930407G08Rik	0	0	0	0	0	0	0	0
4930407I10Rik	0	0	0	0	0	0	0	0
4930407I19Rik	0	0	0	0	0	0	0	0
4930412B13Rik	0	0	0	0	0	0	0	0
4930412C18Rik	0	0	6	2	22	2	2	8
4930412O13Rik	0	0	0	0	0	0	0	0
4930413E15Rik	0	0	0	0	0	0	0	0
4930413F20Rik	0	0	0	0	0	0	0	0
4930413G21Rik	24	19	12	31	22	34	22	35
4930413M19Rik	0	0	0	0	0	0	0	0
4930414N06Rik	1	4	16	0	5	1	1	5
4930415F15Rik	0	0	0	0	0	0	0	0
4930415L06Rik	0	0	0	0	0	0	0	0
4930415O20Rik	0	1	0	0	0	0	0	0
4930417O13Rik	0	0	0	0	0	0	0	0
4930417O22Rik	0	0	0	0	0	0	0	0
4930419G24Rik	0	0	0	0	0	0	0	0
4930423M02Rik	0	0	0	0	0	0	0	0
4930425K10Rik	0	0	0	0	0	0	0	0
4930425L21Rik	0	0	0	0	0	0	0	0
4930425O10Rik	0	0	0	0	0	0	0	0
4930426D05Rik	0	0	0	0	0	0	0	0
4930426L09Rik	5	11	18	19	14	12	2	8
4930427A07Rik	22	44	9	27	41	25	44	14
4930428D20Rik	0	0	0	0	0	0	0	0
4930428E07Rik	0	0	0	0	0	0	0	0
4930428G15Rik	0	0	0	0	0	0	0	0
4930428O21Rik	0	0	0	0	0	0	0	0
4930429B21Rik	0	0	0	11	11	0	6	6
4930429D17Rik	0	0	0	0	0	0	0	0
4930429F11Rik	0	0	0	0	0	0	0	0
4930429F24Rik	1	3	4	1	12	3	1	8
4930430A15Rik	0	0	0	0	0	0	0	0
4930430F08Rik	257	198	248	231	127	266	182	208
4930430F21Rik	0	0	0	0	0	0	0	0
4930430J02Rik	0	0	7	0	0	3	3	3
4930431F12Rik	0	0	0	0	0	0	0	0
4930431P03Rik	0	0	0	0	0	0	0	0
4930432J09Rik	0	0	0	0	0	0	0	0
4930432K21Rik	21	23	19	70	21	30	29	23
4930432M17Rik	0	0	0	0	0	0	0	0
4930433B08Rik	0	0	0	0	0	0	0	0
4930433I11Rik	0	0	0	0	0	0	0	0
4930433N12Rik	0	0	0	0	0	0	0	0
4930434J06Rik	0	0	0	0	0	0	0	0
4930435E12Rik	0	0	0	0	0	0	4	0
4930438E09Rik	0	0	0	0	0	0	0	0
4930440C22Rik	0	0	0	0	0	0	0	0
4930440I19Rik	0	0	0	0	0	0	0	0
4930441H08Rik	0	0	0	0	0	0	0	0
4930441J16Rik	0	0	0	0	0	0	0	0
4930442J19Rik	0	0	0	0	0	0	0	0
4930442L01Rik	0	0	0	0	0	0	0	0
4930443O20Rik	3	0	0	5	0	0	0	0
4930444F02Rik	0	0	0	0	0	0	0	0
4930444G20Rik	0	0	0	0	0	0	0	0
4930444M15Rik	0	0	0	0	0	0	0	0
4930444P10Rik	0	0	0	0	0	1	0	2
4930445N18Rik	10	1	4	6	0	3	3	2
4930447A16Rik	0	0	0	0	0	0	0	0
4930447C04Rik	0	0	0	0	0	0	0	0
4930447F24Rik	0	0	0	0	0	10	0	3
4930447J18Rik	0	0	0	0	0	0	0	0
4930447K03Rik	72	90	171	113	98	93	65	130
4930447M23Rik	43	87	63	34	55	66	95	60
4930447N08Rik	0	0	0	0	0	0	0	0
4930448C13Rik	0	0	0	0	0	0	0	0
4930448F12Rik	0	0	0	0	0	0	0	0
4930448H16Rik	0	0	0	0	0	0	0	0
4930448I06Rik	0	0	0	0	0	0	0	0
4930448I18Rik	0	0	0	0	0	2	0	2
4930448K20Rik	0	0	1	0	0	0	0	0
4930449E01Rik	0	0	0	0	0	0	0	0
4930449E18Rik	0	0	0	0	0	0	0	0
4930449I24Rik	0	0	0	0	0	0	0	0
4930451G09Rik	30	10	7	13	8	2	10	8
4930451I11Rik	0	0	0	0	0	0	0	0
4930452A19Rik	0	0	0	0	0	0	0	0
4930452B06Rik	0	0	0	0	0	1	0	1
4930452G13Rik	0	0	0	0	0	0	0	0
4930452N14Rik	0	0	0	0	0	0	0	0
4930453H23Rik	0	0	0	0	0	0	0	0
4930453L07Rik	0	0	0	7	0	0	0	0
4930453N24Rik	937	1130	1002	831	780	1204	792	1058
4930455B14Rik	0	0	0	0	0	0	0	0
4930455C13Rik	3	0	0	0	2	1	2	0
4930455D15Rik	0	1	0	0	0	0	0	0
4930455F16Rik	0	0	0	0	0	0	0	0
4930455G09Rik	0	0	0	0	0	0	0	0
4930455H04Rik	1	0	0	0	0	0	0	0
4930455J16Rik	0	0	0	0	0	0	0	0
4930456L15Rik	0	0	0	0	0	0	0	0
4930459C07Rik	0	0	0	0	0	0	0	0
4930459L07Rik	0	0	0	0	0	0	0	0
4930461G14Rik	0	0	0	0	0	0	0	0
4930463O16Rik	0	0	2	0	0	1	0	2
4930465K10Rik	0	0	0	0	2	0	3	2
4930465M20Rik	0	0	0	0	0	0	0	0
4930467D21Rik	0	0	0	0	0	0	0	0
4930467E23Rik	0	0	0	0	0	0	0	0
4930467K11Rik	0	0	0	0	0	0	0	0
4930469G21Rik	0	0	0	0	0	0	0	0
4930470H14Rik	0	0	0	0	0	0	0	0
4930470O06Rik	0	0	0	0	0	0	0	0
4930470P17Rik	0	0	0	0	0	0	0	0
4930471C04Rik	0	0	0	0	0	0	0	0
4930471G03Rik	0	0	0	0	0	0	0	0
4930471M09Rik	0	0	0	0	0	0	0	2
4930473A02Rik	11	14	11	14	10	20	22	15
4930473O22Rik	0	0	0	0	0	0	0	0
4930474G06Rik	0	0	0	0	0	0	0	0
4930474H20Rik	0	0	0	0	0	0	0	0
4930474M22Rik	0	0	0	0	0	0	0	0
4930474N05Rik	0	0	0	0	0	0	0	0
4930474N09Rik	0	0	0	19	0	0	0	0
4930477N07Rik	0	0	0	0	0	0	0	0
4930478L05Rik	2	22	8	8	17	16	17	13
4930478P22Rik	0	0	0	0	0	0	0	0
4930479D17Rik	15	14	6	29	8	10	12	12
4930480E11Rik	0	0	0	0	0	0	0	0
4930480G23Rik	0	0	0	0	0	0	0	0
4930480K15Rik	0	0	0	0	0	0	0	0
4930480K23Rik	56	54	73	59	41	122	52	89
4930480M12Rik	0	0	0	0	0	0	0	0
4930481A15Rik	147	129	181	199	201	265	199	211
4930482G09Rik	0	0	0	0	0	0	0	0
4930483J18Rik	0	0	8	0	0	0	0	1
4930483K19Rik	0	0	0	0	0	0	0	0
4930483O08Rik	0	0	0	0	0	0	0	0
4930484H19Rik	0	0	0	0	0	0	0	0
4930486F22Rik	0	0	0	0	0	0	0	0
4930486I03Rik	0	0	0	0	0	0	0	0
4930486L24Rik	16	34	12	15	20	63	0	39
4930487D11Rik	0	0	0	0	0	0	0	0
4930487H11Rik	3	4	0	10	9	8	23	8
4930488B22Rik	0	0	0	0	0	0	0	0
4930488L21Rik	1	0	0	0	0	0	0	0
4930500F04Rik	0	0	0	0	0	0	0	0
4930500L23Rik	0	0	0	0	0	0	0	0
4930502A04Rik	0	0	0	0	0	0	0	0
4930502E09Rik	4	4	0	11	4	0	2	4
4930502E18Rik	6	0	0	21	9	5	0	6
4930503B20Rik	0	0	0	0	0	0	0	0
4930503E14Rik	0	0	0	0	0	0	0	0
4930503E24Rik	0	0	0	0	0	0	2	0
4930503F20Rik	0	0	0	0	0	0	0	0
4930503H13Rik	0	0	0	0	0	0	0	0
4930503L19Rik	49	69	37	40	144	166	128	115
4930503O07Rik	0	0	0	0	0	0	0	0
4930504C09Rik	0	0	0	0	0	0	0	0
4930504O13Rik	0	0	0	0	0	0	0	0
4930505A04Rik	0	0	0	0	0	0	0	0
4930505G20Rik	0	0	0	0	0	0	0	0
4930505K13Rik	0	0	0	0	0	0	0	0
4930505K14Rik	0	0	0	0	0	0	0	0
4930506A18Rik	0	0	0	0	3	0	0	1
4930506C21Rik	12	10	14	17	6	13	32	9
4930507D05Rik	9	3	22	35	12	8	5	9
4930507D10Rik	0	0	0	0	0	0	0	0
4930509E16Rik	0	4	14	0	0	0	0	4
4930509J09Rik	0	0	0	0	0	0	0	0
4930509K18Rik	0	0	0	0	0	0	0	0
4930511A02Rik	0	0	0	0	0	0	0	0
4930511A08Rik	1	0	0	1	1	2	4	0
4930511E03Rik	0	0	0	0	0	0	0	0
4930511M06Rik	0	0	0	0	0	0	0	0
4930512B01Rik	12	15	3	7	11	22	8	11
4930512J16Rik	0	0	0	0	0	0	0	0
4930512M02Rik	0	0	0	0	0	0	0	0
4930513D17Rik	0	0	0	0	0	0	0	0
4930513N10Rik	40	28	12	1	21	5	3	16
4930513O06Rik	0	0	0	0	0	0	0	0
4930515B02Rik	0	0	0	0	0	0	1	0
4930515G01Rik	36	45	6	29	34	51	26	30
4930515G16Rik	0	0	0	0	0	0	0	0
4930515L03Rik	0	0	0	0	0	0	0	0
4930515L19Rik	0	0	0	0	0	0	0	0
4930517E11Rik	0	0	0	0	0	0	0	0
4930517M08Rik	0	0	0	0	0	0	0	0
4930518J21Rik	0	0	0	0	0	0	0	0
4930518P08Rik	0	0	0	0	0	0	0	0
4930519D14Rik	0	0	0	0	0	0	0	0
4930519F09Rik	0	0	1	0	0	0	0	0
4930519F16Rik	0	0	0	0	0	0	0	0
4930519F24Rik	0	0	0	0	0	0	0	0
4930519G04Rik	0	0	0	0	0	0	0	0
4930519H02Rik	0	0	0	0	0	0	0	0
4930519K11Rik	1	0	0	0	2	0	0	0
4930520O04Rik	0	0	1	0	0	3	4	2
4930520P13Rik	0	0	0	0	0	0	0	0
4930521E06Rik	0	0	0	0	0	0	0	0
4930522H14Rik	0	0	0	0	0	0	0	0
4930522O17Rik	0	0	0	0	0	0	0	0
4930523C07Rik	60	23	26	27	52	82	31	44
4930523O13Rik	0	0	0	0	0	0	0	0
4930524B15Rik	0	0	0	0	0	0	0	0
4930524B17Rik	0	0	0	0	0	0	0	0
4930524C18Rik	0	0	0	0	0	0	0	0
4930524N10Rik	0	0	0	0	0	0	0	0
4930524O05Rik	0	0	0	0	0	0	0	0
4930524O08Rik	0	0	0	0	0	0	0	0
4930525C09Rik	0	0	0	0	0	0	0	0
4930525D18Rik	0	0	0	0	0	0	0	0
4930525G20Rik	0	0	0	25	1	35	0	10
4930526H09Rik	0	0	0	0	0	0	0	0
4930526I15Rik	171	224	109	188	136	237	186	160
4930526L06Rik	0	0	0	3	0	0	0	0
4930527F14Rik	0	0	0	0	0	0	0	0
4930527G23Rik	0	0	0	0	0	0	0	0
4930528A17Rik	15	8	5	6	21	9	16	5
4930528D03Rik	0	0	0	0	0	0	0	0
4930528G23Rik	0	0	0	0	0	0	0	0
4930528H21Rik	0	0	0	0	0	0	0	0
4930528P14Rik	0	0	0	0	0	0	0	0
4930529C04Rik	0	5	0	0	0	2	1	0
4930529K09Rik	0	0	0	0	0	0	0	0
4930529L06Rik	0	0	0	0	0	0	0	0
4930532I03Rik	0	0	0	0	0	0	0	0
4930532M18Rik	0	0	0	0	0	0	0	0
4930533B01Rik	8	0	11	7	11	0	1	7
4930533N22Rik	0	0	0	0	0	0	0	0
4930533P14Rik	0	0	0	0	0	0	0	0
4930538K18Rik	1	0	0	14	6	2	5	0
4930539C22Rik	0	0	0	0	0	0	0	0
4930539E08Rik	58	5	22	11	35	31	18	26
4930539J05Rik	63	49	53	18	56	72	47	63
4930539M17Rik	0	0	0	0	0	0	0	0
4930539N22Rik	0	0	0	0	0	0	0	0
4930540M03Rik	0	0	0	0	0	0	0	0
4930542C21Rik	0	0	0	0	0	0	0	0
4930542D17Rik	0	0	0	0	0	0	0	0
4930543E12Rik	0	0	0	0	0	0	0	0
4930543N07Rik	0	0	0	0	0	0	0	0
4930544D05Rik	0	0	0	0	0	0	0	0
4930544G11Rik	0	0	0	0	0	0	0	0
4930544M13Rik	0	0	0	0	0	0	0	0
4930545E07Rik	0	0	0	0	0	0	0	0
4930545H06Rik	0	0	0	0	0	0	0	0
4930545L23Rik	0	0	0	0	0	0	0	0
4930546C10Rik	0	0	0	0	0	0	0	0
4930546K05Rik	0	0	0	1	0	0	0	0
4930547E08Rik	0	0	0	0	0	1	0	0
4930547E14Rik	3	0	0	6	0	4	5	2
4930548G14Rik	0	0	0	0	0	0	0	0
4930548H24Rik	0	0	0	0	0	0	0	0
4930548J01Rik	0	0	0	0	0	0	0	0
4930548K13Rik	0	0	0	0	0	0	0	0
4930549C01Rik	0	0	0	0	0	0	0	0
4930549C15Rik	0	0	0	0	0	0	0	0
4930549G23Rik	41	55	23	36	14	70	38	36
4930550C14Rik	0	14	1	1	0	2	3	1
4930550C17Rik	0	0	0	0	0	0	0	0
4930550L24Rik	0	18	0	0	0	0	0	5
4930552N02Rik	0	0	0	0	0	0	0	0
4930552P12Rik	7	0	0	0	0	0	29	6
4930553C11Rik	0	0	0	0	0	0	0	0
4930553E22Rik	0	0	0	0	0	0	0	0
4930554C24Rik	0	0	0	0	0	0	0	0
4930554G24Rik	0	0	0	0	0	0	0	0
4930554H23Rik	0	0	0	0	0	0	0	0
4930554I06Rik	0	0	0	0	0	0	0	0
4930555B11Rik	0	0	0	0	0	0	0	0
4930555B12Rik	0	0	0	0	0	0	0	0
4930555G01Rik	0	1	1	0	0	1	1	1
4930555G21Rik	0	0	0	0	0	0	0	0
4930555K05Rik	0	0	0	0	0	0	0	0
4930556C24Rik	0	0	0	0	0	0	0	0
4930556G01Rik	0	0	0	0	0	0	0	0
4930556J02Rik	0	5	0	0	0	0	0	0
4930556M19Rik	8	7	0	0	3	10	0	5
4930556N09Rik	0	0	0	0	0	0	0	0
4930556N13Rik	1	0	0	0	0	0	0	0
4930557A04Rik	0	0	0	0	0	0	0	0
4930557F10Rik	0	0	0	0	0	0	0	0
4930557J02Rik	0	0	0	0	0	0	0	0
4930557K07Rik	13	11	5	10	4	20	14	9
4930558C23Rik	0	0	0	0	0	0	0	0
4930558F17Rik	0	0	0	0	0	0	0	0
4930558G05Rik	0	0	0	0	0	0	0	0
4930558J18Rik	0	0	0	11	0	0	0	0
4930558K02Rik	2	4	0	3	0	1	1	0
4930559C10Rik	0	0	0	0	0	0	0	0
